period,year,month,headline,pub_date,happiness_score,matched_words,total_words,coverage_ratio
During,2009,5,Is Charlie Crist a Real Republican?,2009-05-14T20:08:34+0000,5.45,5,6,0.8
During,2009,5,Roxana Saberi Discusses Her Captivity,2009-05-28T22:05:27+0000,5.84,1,5,0.2
During,2009,5,A ‘Transformers’ Scramble,2009-05-30T15:36:28+0000,5.24,1,3,0.3
During,2009,5,Off the Menu,2009-05-12T22:16:34+0000,5.07,3,3,1.0
During,2009,5,House-Hop in South Orange,2009-05-01T23:09:06+0000,6.03,5,5,1.0
During,2009,5,I Want Revenge Is Out With Ankle Injury,2009-05-02T15:12:29+0000,4.75,8,8,1.0
During,2009,5,A Bit of Intrigue in the Third Round,2009-05-28T23:31:42+0000,5.15,7,8,0.9
During,2009,5,Get Out: Watching Brooklyn,2009-05-29T18:52:16+0000,5.48,4,4,1.0
During,2009,5,Unemployment Grows More Painful,2009-05-08T17:57:43+0000,4.24,4,4,1.0
During,2009,5,"Weekly Ratings: ABC, Fox Compete for Second Place",2009-05-13T18:00:28+0000,5.46,8,8,1.0
During,2009,5,Corrections,2009-05-06T02:39:31+0000,,0,1,0.0
During,2009,5,Taxi Commission Approves Ride-Sharing Experiments,2009-05-28T17:04:24+0000,6.17,5,6,0.8
During,2009,5,Chrysler Holdout Investors Must Name Themselves,2009-05-05T20:18:31+0000,5.28,5,6,0.8
During,2009,5,Money Shortage Forces Cut in Cases to Be Prosecuted,2009-05-09T02:04:22+0000,5.13,7,9,0.8
During,2009,5,The Quad Countdown: No. 94 Purdue,2009-05-30T19:53:57+0000,4.51,3,5,0.6
During,2009,5,Journalist’s Release Shows Iran Divide,2009-05-12T04:36:28+0000,5.23,6,6,1.0
During,2009,5,Obama Announces Souter’s Retirement,2009-05-01T19:35:24+0000,5.62,4,5,0.8
During,2009,5,Showcase: Lives on Edge at Birth,2009-05-26T16:47:05+0000,5.76,5,6,0.8
During,2009,5,‘Underground’,2009-05-01T23:24:17+0000,5.08,1,1,1.0
During,2009,5,Ivanovic and Murray Open French With Victories,2009-05-24T15:02:47+0000,5.96,6,7,0.9
During,2009,5,Auto Parts Makers Visteon and Metaldyne File for Bankruptcy,2009-05-28T12:31:54+0000,4.91,7,9,0.8
During,2009,5,"America’s Forests, With Roads and Without",2009-05-14T03:43:16+0000,5.65,7,7,1.0
During,2009,5,A.I.G. Reveals More Bonus Payments for 2008,2009-05-07T11:43:19+0000,5.87,8,8,1.0
During,2009,5,Pimco’s Gross Sees Modest Goals in Slow Recovery,2009-05-29T11:11:35+0000,5.42,8,9,0.9
During,2009,5,Talk to the Newsroom: N.B.A. Reporter,2009-05-10T18:30:49+0000,5.15,7,8,0.9
During,2009,5,How to Get the Best Standard-Def TV,2009-05-28T21:26:32+0000,5.55,8,8,1.0
During,2009,5,Jazzfest: Behind Threadhead Records,2009-05-03T05:29:22+0000,5.22,2,4,0.5
During,2009,5,Expanding Files in iTunes,2009-05-13T22:37:57+0000,5.65,4,4,1.0
During,2009,5,Who Will Replace Souter?,2009-05-06T16:46:47+0000,5.37,3,4,0.8
During,2009,5,Verizon/Novatel MiFi Personal Hot Spot,2009-05-07T04:00:00+0000,5.38,4,6,0.7
During,2009,5,Las Vegas Sands Said to Hire Goldman for Possible Macau I.P.O.,2009-05-15T10:20:05+0000,5.63,12,13,0.9
During,2009,5,Kerkorian’s Stake in MGM Mirage Drops,2009-05-20T11:47:00+0000,5.13,4,7,0.6
During,2009,5,Other Voices: Playing by the Rules,2009-05-31T00:26:04+0000,5.33,6,6,1.0
During,2009,5,Photo Quiz: Which of These Things Is Not Like the Others?,2009-05-13T15:34:41+0000,5.4,11,11,1.0
During,2009,5,Dave Presto,2009-05-14T19:02:00+0000,5.3,1,2,0.5
During,2009,5,Fresh Doubts Over Senate’s M.T.A. Bailout Plan,2009-05-05T20:06:42+0000,5.01,10,10,1.0
During,2009,5,Legislators Reach Deal on M.T.A. Rescue Plan,2009-05-06T13:11:17+0000,5.52,9,9,1.0
During,2009,5,School Network Honored for Helping Immigrants Assimilate,2009-05-20T16:32:38+0000,6.17,6,7,0.9
During,2009,5,Biggest Solar Deal Signed … Again,2009-05-13T20:26:25+0000,6.0,5,5,1.0
During,2009,5,App of the Week,2009-05-13T20:53:44+0000,5.05,4,4,1.0
During,2009,5,The Pentagon Adds iPods to the Arsenal,2009-05-06T22:23:18+0000,4.94,6,7,0.9
During,2009,5,Space: The Familiar Frontier,2009-05-14T08:54:00+0000,5.81,4,4,1.0
During,2009,5,Props Dept. | Magazine Confessional,2009-05-14T19:58:45+0000,5.88,2,4,0.5
During,2009,5,Germany Has Opel Plan if G.M. Files for Bankruptcy,2009-05-11T11:00:49+0000,4.95,9,10,0.9
During,2009,5,Corrections,2009-05-02T02:29:08+0000,,0,1,0.0
During,2009,5,"Seeking Cudgel, Republicans Return to National Security Issue",2009-05-02T03:11:24+0000,5.22,7,8,0.9
During,2009,5,"Dom DeLuise, Comic Actor, Dies at 75",2009-05-05T20:31:41+0000,5.04,5,6,0.8
During,2009,5,A Close Look at Pepsi's Bottling Shake-Up,2009-05-12T13:14:30+0000,5.28,7,9,0.8
During,2009,5,Mark Cuban Sues S.E.C. Over Records in Inquiry,2009-05-28T23:28:15+0000,5.16,9,10,0.9
During,2009,5,‘Chuck’ Is Saved!,2009-05-18T13:15:36+0000,5.65,3,3,1.0
During,2009,5,Can Home Prices Fall Over an Entire Cycle?,2009-05-27T17:35:54+0000,5.29,8,8,1.0
During,2009,5,Painting Forcibly Sold by Nazis Is Returned,2009-05-06T22:00:28+0000,5.5,5,7,0.7
During,2009,5,The Family That Job-Hunts Together,2009-05-09T00:17:15+0000,6.08,5,6,0.8
During,2009,5,Interrogation Debate Sharply Divided Bush White House,2009-05-03T18:44:44+0000,5.19,6,7,0.9
During,2009,5,Advice to M.B.A.’s: Think Different and Don’t Despair,2009-05-22T17:46:08+0000,5.07,12,12,1.0
During,2009,5,N.R.C.C. Hits Democrats Over C.I.A. Dispute,2009-05-28T21:04:20+0000,4.88,11,11,1.0
During,2009,5,Preserving Spring’s Produce,2009-05-16T10:00:11+0000,6.15,3,4,0.8
During,2009,5,Amy Morton Is Yelling Again in 'August: Osage County',2009-05-29T15:30:38+0000,5.16,8,9,0.9
During,2009,5,Subplots Highlight Developing Dramas,2009-05-16T21:01:06+0000,6.02,1,4,0.2
During,2009,5,A Fiery George Brett Defends Royals' Manager,2009-05-19T18:25:18+0000,5.17,3,7,0.4
During,2009,5,Spare Times,2009-05-07T20:02:42+0000,5.66,2,2,1.0
During,2009,5,"Colleen Dixon, Graves Tompkins",2009-05-23T02:10:21+0000,3.08,1,4,0.2
During,2009,5,The Caucus: Gen. Odierno’s Facebook,2009-05-10T06:19:02+0000,5.26,4,6,0.7
During,2009,5,Ford’s Cheerleader and Chief,2009-05-22T22:25:19+0000,5.51,4,5,0.8
During,2009,5,A Mind-Meld Q&A With Leonard Nimoy,2009-05-08T15:10:39+0000,5.34,6,8,0.8
During,2009,5,"The Story of 'Play Him Off, Keyboard Cat'",2009-05-13T10:52:09+0000,5.75,8,8,1.0
During,2009,5,Madoff Trustee Seeks $3.2 Billion From Hedge Fund,2009-05-18T22:28:54+0000,6.03,5,7,0.7
During,2009,5,Pitchers Are Keeping Hobbling Mets Steady,2009-05-31T20:12:16+0000,5.64,4,6,0.7
During,2009,5,Memos to Hollywood: One More Note,2009-05-08T06:36:19+0000,5.68,5,6,0.8
During,2009,5,An Old Curiosity,2009-05-29T16:27:00+0000,4.41,2,3,0.7
During,2009,5,Asian Fare to Fill Your Cart,2009-05-14T16:27:24+0000,5.57,5,6,0.8
During,2009,5,The Summer of Living Dangerously,2009-05-08T16:11:02+0000,5.75,4,5,0.8
During,2009,5,Nancy Drew and the Secret of the 3 Black Robes,2009-05-30T19:18:35+0000,5.11,8,9,0.9
During,2009,5,Letters to the Editor,2009-05-23T16:50:16+0000,5.38,4,4,1.0
During,2009,5,Di Luca Holds Giro Lead but Time Trial Favors Leipheimer,2009-05-20T11:58:07+0000,5.08,6,10,0.6
During,2009,5,A Feast for the Rabbits,2009-05-27T16:25:31+0000,5.73,4,5,0.8
During,2009,5,"Bankruptcy Depends on Bondholders, G.M. Chief Says",2009-05-11T16:09:38+0000,4.83,7,8,0.9
During,2009,5,Times Sends First Wireless Press Message to Chicago,2009-05-04T04:01:03+0000,5.84,8,8,1.0
During,2009,5,Investors Like the Gist,2009-05-06T11:16:10+0000,5.9,3,4,0.8
During,2009,5,Rhubarb and Ribs,2009-05-27T16:37:47+0000,5.22,1,3,0.3
During,2009,5,"R. B. Choate Jr., Food Lobbyist, Dies at 84",2009-05-13T03:57:39+0000,4.91,6,8,0.8
During,2009,5,Forget the Ingénues; Cue the Grown-Ups,2009-05-20T16:19:33+0000,5.08,6,8,0.8
During,2009,5,Wacky Parade Is a Memorial to Car Artist,2009-05-07T11:37:23+0000,5.73,7,8,0.9
During,2009,5,Yahoo Is Feeling Social,2009-05-21T17:12:27+0000,5.81,4,4,1.0
During,2009,5,"Ire Over a Columnist, an Author of Torture Memos",2009-05-13T01:46:37+0000,4.71,7,9,0.8
During,2009,5,Don't Move That Car!,2009-05-05T22:17:38+0000,5.44,5,5,1.0
During,2009,5,Readers Say Dating in New York Isn’t Recession-Proof,2009-05-10T01:14:07+0000,5.42,10,10,1.0
During,2009,5,An Incestuous Indicator,2009-05-01T19:48:38+0000,4.84,1,3,0.3
During,2009,5,45 Centrist Democrats Protest Secrecy of Health Care Talks,2009-05-12T02:07:05+0000,5.61,6,8,0.8
During,2009,5,SGI Lives — or at Least Its Name Does,2009-05-13T11:25:22+0000,5.15,7,8,0.9
During,2009,5,Allure Broadens for Reverse Loans,2009-05-01T20:07:09+0000,4.51,3,5,0.6
During,2009,5,The Perez Bullpen Experiment,2009-05-05T19:43:28+0000,5.37,2,4,0.5
During,2009,5,"A Guy, a Car: Beyond Schizophrenia",2009-05-04T19:49:20+0000,5.72,5,6,0.8
During,2009,5,Prop. 8 Dream Team Backlash,2009-05-28T19:47:03+0000,6.68,2,4,0.5
During,2009,5,Lines Shift a Bit on a Senate Labor Bill,2009-05-07T01:24:04+0000,4.85,9,9,1.0
During,2009,5,Revisiting the Novice Who Wrote a Golfing Bible,2009-05-25T00:41:31+0000,5.48,5,8,0.6
During,2009,5,Rhubarb From an English Garden,2009-05-19T19:34:23+0000,5.96,4,5,0.8
During,2009,5,Yankees Welcome Return of Rodriguez,2009-05-08T01:48:21+0000,5.54,5,5,1.0
During,2009,5,All the President’s Rhubarb,2009-05-31T17:51:09+0000,5.53,4,5,0.8
During,2009,5,Google’s Home Energy Software,2009-05-20T15:31:24+0000,6.58,5,5,1.0
During,2009,5,Namesake Tops List of Preakness’ Quirks,2009-05-13T13:42:10+0000,5.48,3,6,0.5
During,2009,5,Why Supply and Demand Are Hard to Measure,2009-05-27T17:51:39+0000,4.96,8,8,1.0
During,2009,5,New Catnip for Buyers,2009-05-08T20:00:39+0000,5.98,3,4,0.8
During,2009,5,White House Pushes Broad Rules for Derivatives,2009-05-13T19:08:27+0000,5.54,5,7,0.7
During,2009,5,'You Don't Want to Panic',2009-05-01T17:52:07+0000,4.87,6,6,1.0
During,2009,5,Swallow Your Ego and Play the Right Tees,2009-05-03T22:20:42+0000,5.56,7,8,0.9
During,2009,5,Lottery Numbers,2009-05-06T03:32:19+0000,6.21,2,2,1.0
During,2009,5,Updates in Terror Plot,2009-05-21T11:10:35+0000,4.67,4,4,1.0
During,2009,5,Film Series and Movie Listings,2009-05-28T23:12:32+0000,5.82,5,5,1.0
During,2009,5,"Asian and Hispanic Minorities Growing, but More Slowly",2009-05-14T04:17:50+0000,5.45,7,8,0.9
During,2009,5,‘NewsHour’ on PBS to Get Makeover,2009-05-11T22:13:14+0000,5.49,3,6,0.5
During,2009,5,How Trainers Manage a Two-Week Gap,2009-05-05T22:00:34+0000,5.18,6,7,0.9
During,2009,5,Toyota May Speed Up Hydrogen Car,2009-05-12T11:30:14+0000,6.02,6,6,1.0
During,2009,5,The Week in Pictures for May 22,2009-05-22T21:43:56+0000,5.55,6,6,1.0
During,2009,5,"Flu Risk, Flying and Healthy Travel",2009-05-02T10:00:20+0000,5.45,6,6,1.0
During,2009,5,Study Halves Prediction of Rising Seas,2009-05-14T18:16:11+0000,6.12,4,6,0.7
During,2009,5,White House Steps Up Support for Biofuels,2009-05-05T17:46:20+0000,5.97,6,7,0.9
During,2009,5,Anheuser Sells Remaining Tsingtao Stake,2009-05-11T10:51:51+0000,5.27,3,5,0.6
During,2009,5,The '24′ Finale: Harvesting Our Final Thoughts,2009-05-19T14:12:40+0000,5.66,5,6,0.8
During,2009,5,Kristof to Students: Get Lost,2009-05-31T18:58:47+0000,4.99,4,5,0.8
During,2009,5,Lawmakers Strike Deal to Rescue New York Transit,2009-05-06T00:39:49+0000,5.51,8,8,1.0
During,2009,5,Mothers in Crisis Turn to Temporary ‘Parents’,2009-05-07T01:30:13+0000,5.34,7,7,1.0
During,2009,5,The Deciders and How They Decided,2009-05-07T21:36:13+0000,5.29,5,6,0.8
During,2009,5,"In Ecuador, Resentment of an Oil Company Oozes",2009-05-15T02:34:16+0000,5.12,5,8,0.6
During,2009,5,Why Do Moms Have Higher Unemployment Rates Than Dads?,2009-05-27T18:32:24+0000,5.4,9,9,1.0
During,2009,5,Michelle Obama’s Commencement Address,2009-05-17T00:46:17+0000,5.58,4,5,0.8
During,2009,5,When Best Friends Grow Up Into Different Kinds of Adults,2009-05-09T03:00:33+0000,6.0,10,10,1.0
During,2009,5,'Ukraine Is Game to You!?',2009-05-13T14:28:51+0000,5.83,4,5,0.8
During,2009,5,An Eventual Switch to All LED,2009-05-30T15:12:59+0000,5.31,5,6,0.8
During,2009,5,A.I.G. to Seek I.P.O. for Asian Subsidiary,2009-05-18T10:43:24+0000,5.38,11,11,1.0
During,2009,5,Favor One Side,2009-05-27T02:00:36+0000,5.51,3,3,1.0
During,2009,5,"Sriracha, State by State",2009-05-19T22:46:12+0000,5.18,3,4,0.8
During,2009,5,A Silver Ooze That Could Shrink the iPod,2009-05-01T17:18:10+0000,5.6,6,8,0.8
During,2009,5,Game-Winner Recalls Fedorov’s Younger Days,2009-05-02T18:38:53+0000,6.38,5,7,0.7
During,2009,5,Industrialist Henry H. Rogers Dies at 69,2009-05-20T04:01:55+0000,4.4,5,6,0.8
During,2009,5,Will OpenTable Thaw the I.P.O. Market?,2009-05-07T15:15:42+0000,5.54,6,8,0.8
During,2009,5,Young Love’s in Bloom: Get Out Your Handkerchiefs and Daggers,2009-05-17T21:44:01+0000,6.04,9,11,0.8
During,2009,5,Made in N.Y.C. | Boilers,2009-05-05T21:50:13+0000,5.09,5,6,0.8
During,2009,5,Surprising Rookie Helps Surprising Jays,2009-05-06T19:40:50+0000,6.33,4,5,0.8
During,2009,5,Audio Analysis: Getting a Jump on Gun Violence,2009-05-12T00:33:30+0000,4.79,8,8,1.0
During,2009,5,Inquiry Focuses on Ex-Pension Official for Bush,2009-05-15T01:54:30+0000,5.15,7,8,0.9
During,2009,5,Wider World of Choices to Fill Souter’s Vacancy,2009-05-01T17:18:06+0000,5.51,7,9,0.8
During,2009,5,"Morning Skim: Bank Shock, Pakistan, G.O.P. Twitterers and More",2009-05-06T13:21:31+0000,5.15,9,11,0.8
During,2009,5,Showcase: Driftless in Iowa,2009-05-19T15:22:20+0000,5.37,2,4,0.5
During,2009,5,"As Economy Stumbles, the Zamboni Glides On",2009-05-23T02:55:57+0000,5.04,4,7,0.6
During,2009,5,The Poet of Property,2009-05-22T18:36:13+0000,5.58,4,4,1.0
During,2009,5,Markets Falter in Asia,2009-05-18T10:37:08+0000,5.94,3,4,0.8
During,2009,5,This and That,2009-05-05T18:02:50+0000,5.07,3,3,1.0
During,2009,5,Vegas’s Man of Many Voices Falls Silent,2009-05-20T17:10:42+0000,5.29,8,8,1.0
During,2009,5,Who Performs Autopsies,2009-05-25T23:48:32+0000,5.06,1,3,0.3
During,2009,5,Sympathy From the Dalai Lama,2009-05-06T21:41:50+0000,5.17,3,5,0.6
During,2009,5,"A.I.G. Loss Won’t Trigger New Bailout, Report Says",2009-05-05T11:25:10+0000,5.16,11,11,1.0
During,2009,5,Andreessen Fund May Exceed $250 Million,2009-05-21T11:39:33+0000,6.21,4,5,0.8
During,2009,5,10 Ways to Build Traffic to Your Site,2009-05-06T23:21:16+0000,5.11,7,7,1.0
During,2009,5,VW Cancels Meeting on Porsche Deal,2009-05-18T00:26:28+0000,5.78,3,6,0.5
During,2009,5,Undersea Pioneer,2009-05-07T00:36:35+0000,6.28,1,2,0.5
During,2009,5,Monday Ratings: CBS and ABC Tie,2009-05-19T19:04:04+0000,5.19,6,6,1.0
During,2009,5,Dock Holiday,2009-05-17T05:48:45+0000,7.68,1,2,0.5
During,2009,5,"Stanford Tries to Surrender, but Feds Decline",2009-05-01T11:52:11+0000,4.64,7,7,1.0
During,2009,5,Save the Fish Wrapper,2009-05-19T11:10:42+0000,6.03,3,4,0.8
During,2009,5,A Decision Dictated by Finances,2009-05-01T16:22:40+0000,5.09,3,5,0.6
During,2009,5,Critics' Picks Video: 'Slap Shot',2009-05-19T04:00:13+0000,4.13,5,5,1.0
During,2009,5,Arbitration Conference Seeks Limit on Armament,2009-05-22T04:01:18+0000,5.18,4,6,0.7
During,2009,5,Where Art Trumps Industry,2009-05-17T22:00:31+0000,5.67,3,4,0.8
During,2009,5,Don’t Quit That Kindle Just Yet,2009-05-27T22:15:04+0000,5.04,7,7,1.0
During,2009,5,"The Limits of Language, Debated in the Backyard",2009-05-21T20:52:47+0000,5.35,7,8,0.9
During,2009,5,On Being Jewish and Athletic,2009-05-06T19:02:58+0000,5.76,5,5,1.0
During,2009,5,Tracking Down Auto Warranty Callers,2009-05-12T19:12:20+0000,4.66,2,5,0.4
During,2009,5,"Same Data, Conflicting Forecasts",2009-05-01T22:47:19+0000,5.53,2,4,0.5
During,2009,5,Museum and Gallery Listings,2009-05-07T20:28:46+0000,5.9,4,4,1.0
During,2009,5,Best Responses to ‘Five Controversial Ways to Speed Your PC’,2009-05-14T16:21:14+0000,5.69,9,10,0.9
During,2009,5,Honda Plans New Small Car for India,2009-05-14T20:30:52+0000,5.98,6,7,0.9
During,2009,5,Made in N.Y.C | Brushes,2009-05-19T22:09:02+0000,5.09,5,6,0.8
During,2009,5,Thanking Your Spouse Too Much,2009-05-28T20:47:42+0000,5.52,3,5,0.6
During,2009,5,My Conundrum: Manchester United or Barcelona?,2009-05-25T23:00:57+0000,6.0,4,6,0.7
During,2009,5,Suit in Madoff Case Says a Manager Was Favored,2009-05-01T23:04:33+0000,5.36,8,9,0.9
During,2009,5,First Lady Talks Vegetables and Gets Her 'Baby Fix',2009-05-29T23:39:27+0000,6.21,8,9,0.9
During,2009,5,Sprint Shareholders Vote For Power to Call Meeting,2009-05-13T11:20:12+0000,5.65,7,8,0.9
During,2009,5,Get Out and Get Busy,2009-05-08T13:30:33+0000,5.25,5,5,1.0
During,2009,5,"Psst, There’s a Sample Sale Today (and Every Other Day)",2009-05-13T22:51:19+0000,5.62,10,11,0.9
During,2009,5,Step Right Up and Play ‘Name the Flu’,2009-05-05T00:16:16+0000,5.45,8,8,1.0
During,2009,5,Sounds Both Eclectic and Electric,2009-05-08T06:41:44+0000,5.69,4,5,0.8
During,2009,6,Dismal hours,2009-06-09T15:58:26+0000,5.22,1,2,0.5
During,2009,6,"Anglo American Seeking China Deal, Report Says",2009-06-29T10:32:42+0000,5.66,7,7,1.0
During,2009,6,BP Selects Ericsson’s Chief as Next Chairman,2009-06-25T09:30:35+0000,5.47,5,8,0.6
During,2009,6,Names of the Dead,2009-06-03T23:06:46+0000,4.31,4,4,1.0
During,2009,6,"The Hudson, 400 Years Later",2009-06-09T03:36:19+0000,5.06,4,4,1.0
During,2009,6,The Bright Side of Auto Ad Sales? They Could Be Worse,2009-06-23T01:18:17+0000,5.32,11,11,1.0
During,2009,6,Private Banker Moved Funds Undetected,2009-06-30T08:20:15+0000,5.54,4,5,0.8
During,2009,6,Court Battle Begins for A.I.G. and Greenberg,2009-06-15T23:23:42+0000,4.93,9,9,1.0
During,2009,6,Kings Highway Library Reopens After Renovation,2009-06-11T11:30:49+0000,5.75,4,6,0.7
During,2009,6,Why Skinny Stays in the Picture,2009-06-19T18:32:14+0000,5.55,6,6,1.0
During,2009,6,Zero Pops Up in Paris,2009-06-19T21:37:49+0000,5.54,5,5,1.0
During,2009,6,Driving Alert,2009-06-23T19:00:17+0000,5.73,2,2,1.0
During,2009,6,Equity Firm Pays $30 Million in Pension Fund Case,2009-06-11T16:42:49+0000,5.99,8,8,1.0
During,2009,6,Pricing for Windows 7 Announced,2009-06-25T23:17:44+0000,5.57,3,4,0.8
During,2009,6,Medidata Sets I.P.O. Terms,2009-06-04T11:34:01+0000,5.11,5,6,0.8
During,2009,6,The Emperor Isn’t the Only One Wearing No Clothes,2009-06-12T15:30:39+0000,5.08,10,10,1.0
During,2009,6,The Morning Feed,2009-06-09T13:24:48+0000,5.99,3,3,1.0
During,2009,6,‘Thriller Live’,2009-06-30T07:06:00+0000,6.84,1,2,0.5
During,2009,6,Rebuilding a Tower Destroyed by Cromwell,2009-06-16T22:35:01+0000,4.48,4,6,0.7
During,2009,6,Must See: Compelling Web Sites,2009-06-04T21:15:51+0000,5.68,4,5,0.8
During,2009,6,G.M. Said to Be Close to Sale of Saab,2009-06-11T19:24:07+0000,5.28,9,10,0.9
During,2009,6,The Puzzle of Spaces That Soothe,2009-06-29T20:37:14+0000,5.12,4,6,0.7
During,2009,6,Hire a Clown? Not This Dad,2009-06-19T23:42:24+0000,5.55,6,6,1.0
During,2009,6,Republicans who say Ni!,2009-06-23T12:49:02+0000,4.93,4,4,1.0
During,2009,6,More Bodies Recovered Near Site of Plane Crash,2009-06-07T18:14:07+0000,5.3,8,8,1.0
During,2009,6,Passages,2009-06-19T21:09:50+0000,5.78,1,1,1.0
During,2009,6,"Behind the Scenes: New, but Seasoned",2009-06-23T04:01:44+0000,5.27,5,6,0.8
During,2009,6,'Drunk in the Cave',2009-06-05T17:24:55+0000,5.02,4,4,1.0
During,2009,6,Union Warns French Banks on Merger Plans,2009-06-05T14:21:07+0000,5.8,6,7,0.9
During,2009,6,Shell’s Departing C.E.O.,2009-06-30T15:14:44+0000,5.03,5,6,0.8
During,2009,6,Handling Sneaky Rhythms as Singer or Bandleader,2009-06-07T22:41:19+0000,5.58,4,7,0.6
During,2009,6,No Permits for 493 Myrtle Work,2009-06-25T22:00:14+0000,4.65,3,5,0.6
During,2009,6,A.I.G. to Sell Consumer Finance Unit in Mexico,2009-06-24T13:43:04+0000,5.38,10,10,1.0
During,2009,6,Trailer: New Super Mario Bros.,2009-06-08T21:07:25+0000,6.34,5,5,1.0
During,2009,6,Pettitte on Schedule; Setbacks for Nady and Molina,2009-06-02T00:55:30+0000,5.25,4,8,0.5
During,2009,6,"The Day: SeeClickFix, Ready, Set, Go!",2009-06-04T12:57:28+0000,5.78,5,6,0.8
During,2009,6,Breaking Down Serena Williams vs. Victoria Azarenka,2009-06-30T13:16:13+0000,4.66,5,7,0.7
During,2009,6,Behind the Gates: Commercial Potential,2009-06-12T22:54:46+0000,5.19,5,5,1.0
During,2009,6,Names of the Dead,2009-06-23T03:09:41+0000,4.31,4,4,1.0
During,2009,6,Names of the Dead,2009-06-09T05:48:41+0000,4.31,4,4,1.0
During,2009,6,Warburg Pincus Said to Quit Huiyuan Investment,2009-06-09T18:37:30+0000,5.02,4,7,0.6
During,2009,6,British American Tobacco Makes Buy in Indonesia,2009-06-17T11:09:14+0000,5.47,7,7,1.0
During,2009,6,"Margaret Dimeling, Ryan Morris",2009-06-06T16:45:07+0000,5.33,3,4,0.8
During,2009,6,Sara Lee Auction Said to Snub Buyout Funds,2009-06-16T11:58:27+0000,5.51,6,8,0.8
During,2009,6,China Orders Patches to Planned Web Filter,2009-06-15T11:12:54+0000,5.32,6,7,0.9
During,2009,6,Report: Digital Spending to Keep Climbing,2009-06-16T11:00:31+0000,5.5,6,6,1.0
During,2009,6,"Drive-Ins Are Back, but It’s a Secret",2009-06-17T11:47:58+0000,5.1,8,9,0.9
During,2009,6,"U.S. to Confront, Not Board, North Korean Ships",2009-06-16T09:20:37+0000,5.14,8,9,0.9
During,2009,6,The Morning Skate: An Explosive Night in Pittsburgh,2009-06-05T18:18:34+0000,5.54,6,8,0.8
During,2009,6,"After Singer's Cancer Surgery, Depeche Mode Returns to Tour",2009-06-09T15:47:03+0000,4.81,9,10,0.9
During,2009,6,Senators Set to Visit White House to Discuss Health Care Overhaul,2009-06-02T03:26:11+0000,5.91,10,11,0.9
During,2009,6,"The High Low | Dunderdon Chambray Shorts, $89",2009-06-01T15:29:40+0000,5.3,4,6,0.7
During,2009,6,Birth Data Suggest Bias for Boys Among Some Asians,2009-06-15T12:48:28+0000,5.59,8,9,0.9
During,2009,6,Excitement Builds for Iran Elections,2009-06-12T02:45:01+0000,5.41,4,5,0.8
During,2009,6,Senate Power-Sharing Talks Break Down,2009-06-18T22:09:00+0000,5.49,6,6,1.0
During,2009,6,Taiwan Goes Upmarket With Software Shops,2009-06-04T22:30:10+0000,5.86,5,6,0.8
During,2009,6,"The Recession, Wal-Mart Style",2009-06-06T15:54:50+0000,4.74,3,5,0.6
